address, balance_nyzo, in_cycle, in_queue, drop_rules, drop_amount, dropped_amount, trx_id, height
2dbef3e8dbc1370e4e978efcc42a58cf082257975d35e2e01ad6bf711864cb08,0,0,1,1+,125000000,125000000,tx__J080005ZqobxD00000000001bsZRYdM1dNXeCWZ-P2GpRNxzmXuudvbx6Kr_thyBQNx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30xrQPG5iXnW~VNe4y7_kp_K.wRLn_kMerG4cPTaBKcIHepANmKqsXDQItm~o876BChF5F3Hm6LUkz8DnhnXhN6eL02U2Wc,13242547
2df1a27e8332fc04b067e603d78dbae59e453f934495bf55a48aa434cd0b6426,0,0,1,1+,125000000,125000000,tx__J080005Zqg6m500000000001bw6zwFcQ_0iNq~p3TWUYXqX5fXd4Cs.mG8HBdcSbq2p000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30R7R_~fx031L6a63XfP7UIGhVEMQaKgmY2Pn.W-7XPH4QpuxKq9s5nCR-u763d4sK5~_UzgQf1KHB1oLn15sWb5zMmpKoS,13241486
2e20e674704a034b6a9c42271ad85d67441a9461064e27447152563bdf387ee2,0,0,1,1+,125000000,125000000,tx__J080005ZqoDnb00000000001bz3Du71a0SKHE48E6KyuqSgrC646jzu4tm9ne.-WwL8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc3212RVahtmPiJBPRtrYbwywu9czcXcis8wYp6NzwUIo-0DXGF9Rm_WfAvThxVarTAoo6MIdqXchWgtYIQ3HFV0b9VkLAMNP,13242610
2e416558ec135a3b15b2758e2ba97c21f45deca1857b5c8c46273f8c06c81bf9,0,0,1,1+,125000000,125000000,tx__J080005Zqocto00000000001bB5CneNjnAJmJEneaYC-8whuZa65vTQchzt_A0s86_B000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32v9iiRwGNXaAxYVGJfk70F-kBZ7ZpKz~0Ca6~G4m1FNx7-eRHBRs8J2EqnFB8z3gXZGZTNoQkduZNDiHAjzw81TJaQdSVH,13242549
2e4f225cecf36c030a8c9c99b2879f11c9a9410a4acf930b39b56d364779f5a2,0,0,1,1+,125000000,125000000,tx__J080005ZqmBin00000000001bB-zoeRRs0caA9QqJFvw4tDGggGaRXcbesmKdBuX.r8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30FYm82NC~uWPgCRxoMhL325_P6U08qRcSJ6Qzn8PbPcIEVq1uqsQnKVH4W8VLGqKVxoThAaeSn_cUqFsZ9qLx20RtcJqDG,13242305
2e9ed1569870073bf243079372db210530e0b204d789a1ae527cf7d5b923801c,0,0,1,1+,125000000,125000000,tx__J080005Zqc4pw00000000001bGZhmGyN1RMQgNvjtKJy1j3xJxjozr6LkERVTsBAx1N000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31UByMa3jrmWwIa8WJiKMYYA8TBDRFRBSHY0HeqvbtVfVxTPZpW3kns-dJcrv7Tqxaff8iRoKKmXe14TR-qJ1cdBAsNBpSo,13240883
2eafc5b3c4935a11958ac9d8610280a2bf56b846392cb1662a7da9455a1ebe9c,0,0,1,1+,125000000,125000000,tx__J080005Zqc6.m00000000001bH_5J-ijny6mzJEppga0FI.nL4pXbb5DaEUGhmFvMGN000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32YX4JFnL~3D6Zrhjwh9VykPo0QD3GbruBPIvz27LoafU.MWAFS3GHHT6b0Tr0b~g5XDWG3wWZyRhkH0i-fwP0eEg~2j02S,13240889
2efa021dddbf6f47390581bfb9c7eed11ad95aa98bb19f229f1e84f8833ae17e,0,0,1,1+,125000000,125000000,tx__J080005ZqoVhP00000000001bMF27uU_sStX1p6_LtwLShIqnHDbJq-zEPY4~8cYWoW000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32u_eZvy6zHMcboHHHPR.k4vX_QjZSAyg3QcdCxkPKDdWppKM_FADhj~orHRD-ikyNtzcD4LWeXFjg9kIfIABc0x9QN85ei,13242649
2f0d27d358ad5fd5f7eadd3a2a49d80067a4afb07f59aeaed5fd663039dca1fe,0,0,1,1+,125000000,125000000,tx__J080005Zqk-b-00000000001bNSESTzKo.oVYKSYaBEp06vBIZ1_nrYLTwTDc3EtFwW000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33Rnbqu~M9XFqSHGCP~piCiar6RCke5JCcQEz.WrU-LrsNy7_.YqP9b4Jyp0n0HMZTrkwnVbxSox2eRm5BFMK4csbpZ~YQc,13242212
2f2138096137609560b3d43056b5afadddf86332f5761458d544e52d69ec67a3,0,0,1,1+,125000000,125000000,tx__J080005Zqg3yq00000000001bQ4W2n4Vp9mxJ.gNmInMIuVWpRbTuyhpTkjCbnEJqYc000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc323IRQJ12NdsjQIad6DBmkuihsBJfAWDGj~0fFbryjtfWquUox2IkIX5YLGQrvUpVHRRD8v~8nu3ck6yUQSky-9p-kkM4Fe,13241480
2f66e13df951acfdab7540e323d4393d9e63832a2897de3bb930faf48ca9d9a5,0,0,1,1+,125000000,125000000,tx__J080005ZqnwBw00000000001bUsyfwChIfUIuk3A8.gXfqXAxQFFC.WZLj3Y.8QGUrk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc329UpytT.Gz7ovHJ5a8iRgS9FaxEbgHXXUM4JidIX-8yWfrf4B.IG49iPrWbRs5Rx5_RHnZj~0GC61upJL8np06p4abcefw,13242444
2fc172bdbc52e6c2ac48688ef98fe429d43b0311c5018e89be9f07235a29dcf8,0,0,1,1+,125000000,125000000,tx__J080005Zqgcm400000000001b-5QMsPiXJaJi6ze~p_BaugZ0P750pY9MG-78TFGVfx000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc303YuEAZNB8hBNTErUP6wkhmD0um2Q1vp8p4qFFw-pEP-e0fAeuZSDCVNzajSq4j1IJQYta09wKjkW5faSL4Hpcv1aKQDih,13241500
317d6db482f887d3c03e48cbcaca1bbd0170adfb3d06298bffaddb11336e13d1,0,0,1,1+,125000000,125000000,tx__J080005ZqoAL_00000000001coTKK8bWy.f0fBAbQJFsMg5NIwJ.1zDb_YVs4jdL4.4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31PDcgW38gQZ_RcX7o9HJLapZCxbymkAoXwt2qYC~rhwXE5VwPhBnKTg4gAh8EIQwXqY6fqQDUXJBR0gTcWU.tfwYj3pMug,13242604
319c8e4af6e04164e3a0adfb287f11efeced6109a3feaee41f9884927d085081,0,0,1,1+,125000000,125000000,tx__J080005Zqju9y00000000001cqQeiMsxgnjAFaVZa7-hZ~RKpgDA_HZB7Xz4BES8k84000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc3325XvIbafxsFTbtMfmbFjf-WU6AG9AyFSRw~-xSdc.xTwL_FNZsHdL_57rMy4G_oL0xTSnYQhDj9f3vN~zo7k5-dDDxAXG,13241989
31f6669529f6be2c3159480771a8dc6ae14c8b10c8ab1daacd7e0cde2ebcd018,0,0,1,1+,125000000,125000000,tx__J080005Zqk4nx00000000001cwqDCiEUMzNPnkx7trAtrL5czP38HPUHRoWcVzY-S1x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31Ecg01Q~jjnZVrCQCgRDuQj~n14P7e4z~NQeWiEW9u5qM~DgTE15_w930pR7_UGRKb0oUFkQv2th5aoWYnXHN7rzGQ9hWQ,13242081
326f7fbaf498de2e472fb3c1cdc6348cb61b8dadcec238a86bd4184269888834,0,0,1,1+,125000000,125000000,tx__J080005Zqg6wF00000000001cD._LMipVzX7bZf1RtpSAbpsArVeNAzFr.gpgDD8z3g000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31VipjIUrasMRTBEtDWQ0DkRF.J_Mq3rs4wPFnZkBCT~hnQEWfUVyESCvMZGGLYxsBi-ppEq6ogs5Xh.~tw.4B5ssth5IHF,13241487
327992e279ec3a27e99cb1244def05e43e4b3cd061586d2a606607a71dd18ee4,0,0,1,1+,125000000,125000000,tx__J080005Zqn~o~00000000001cEDiWEEJezwGEb4Bjv-5X3Xbfd1yn6SHp6p7GPVhALg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31.dtW5vt9bqsnXpjdEdFJrEqP6odB3AMxi0c9HMuwWfXHEYwFiQz2MntEr4oNifW-ah68M6Jjvw2G4xIrRUAkaASgLWw1R,13242516
328c6a53f1e35c872c298341658ae84beb518aa539bafc0da8ad6d09f7c10b15,0,0,1,1+,125000000,125000000,tx__J080005ZqmFrr00000000001cFPHk_7Ao8tJapd1qpIFi~KhzHkXLMNdHaTK2ww12Pk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31v1i.3FLDot_s-AQ9-fCT9HAxTc5Es.aTJS3Q4u-7pKAQvadnXYr6T2opxH02_idA5yME7URvTC4~h7tfWCJJfFPsiCFXn,13242315
32bc337c596b515c7e6c22a1c1b0b79ceb9051247a150931e8974eee669c151c,0,0,1,1+,125000000,125000000,tx__J080005ZqkfAj00000000001cINRw5CIkmP~s2ayNs2VEeLgkihY5gBPY9ueZDrt5hN000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31FSc66mRb2cVLQdtG6.74A1qBiYW9oNCbN_RFX3~yJgbR.8D1HWLh0wjJ.Dxz5jECgUt075Ago~uwpJdd5.WJf~RmPyIWC,13242107
32bf776fd5c38197e0611c9ecae082c6333c8cb701619f2cd31955737ff85a5f,0,0,1,1+,125000000,125000000,tx__J080005Zqb-WR00000000001cI.Vs.o3xqwxphQvQL22PAc-Abt1pq-JSPCmtV_WnC-000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32xyCR4c-9UmuPbGQC.s8ZZHsHUqL9uH2ZHSBcMA2_-q0~vMd3IIFkFef_XA_eCeDEDWJDAQe-uzq8yRtymeJScmdEBiR0G,13240865
32e844aa7f61ef4a83f57ecf4551d186b8363145ab3eb983c91035cada0ca217,0,0,1,1+,125000000,125000000,tx__J080005Zr8Rvk00000000001cLy4HE.yZSH3.oZfhm7hyIxUcknIfID3Qh0TQKFcFyt000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33NZJ5QS-pM~jqYKxqUcTGR~vSXq3A.15f9d4kpUGkrwm6bSVvyUYxpL_J_.bJcLvDyWnR~GQ4xLS9vIiD-Pskd0phyCW0W,13249981
32f33ab5411d129bb499025eac2f2a3678159d25f94f1b11556c5ecf62c080a7,0,0,1,1+,125000000,125000000,tx__J080005ZqmUjV00000000001cMcYKk4u4GLSDg9vI2-HdExmEioXjPJhmnPvRUb0xat000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30eJAkqndeiB2DyD_ttmNPVV5mF0iRFifFjDnpzAZgvnvaJBbptDKHHVJG7m0wwo7y93om8IEzGx9u.C6v_kv-fC7GVPh-e,13242348
32fd1cebf1c52bbc69bb25d041a0522adf60fb270dd1e0779215f1778207b33b,0,0,1,1+,125000000,125000000,tx__J080005ZqkRcA00000000001cMStY_75aZPGLQoggr1iaK.x~QtdSv1VByoPuW87JRJ000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32Qi6rikpEB_oh7oWHGCxBd3XsDz56b7yV-quVTIoGZ1n2cqBUiGEqo4fr~ztzdz7L8L.gbe7.2gFiiPPEhvgJ6UzYSvCkI,13242191
330ccc36bf461b13948f1fd95f9aa333ab4114d96cbc5212eed1626bc3485cf2,0,0,1,1+,125000000,125000000,tx__J080005ZqmR4300000000001cNRcdI.66PekAP_qoXHAcYK15dCJM58iZK5zr-d8of8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31mevWCNvXzT93CW5WstuqwpuZuAs-NEEApRZn5FnKbqSCLke~pHcjEJ6t3T.Uib4ozwp0e0sskoTV7Ddprcyt2uR1bStCF,13242340
331bcecb66f42baf2401fc88b47e982116f87c52a660e5b6b98fd61c56f1fcad,0,0,1,1+,125000000,125000000,tx__J080005ZqiGWh00000000001cPMeQUsSaY-B0wQ8K7Yp8hsWw5aDpenULp_n75sP_aS000000cFe1QSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31kZPQsV0rWF5PzERjzCmWrxas0qUVyfZL6_bWFM1c4CIDyAzTAqriH35rtfL-Zf2EgKFe5dzqAnFoiyShxtdB7Tyz2dAvn,13241869
331c3417c9a620dd320b269c70bca242f2ac9966835fce0ff00a1914c10fdf1c,0,0,1,1+,125000000,125000000,tx__J080005Zqo5hP00000000001cPNS5-DD8dSQ2QrttbQzgMaJDnr3o-Wf-0Fq5c4fVPN000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31~UtQhGmR..ayV40_sbw5j4Pjm6RnqQC3osVzcI9utA6GBKEYbG6kJtz_KhNwMXaEAKfTqF1rGizUTu4ady1B1zF6bw4cL,13242532
3326b6b227e8b1ef3e037424a84efbfcc500b35d149bcbce477c2eac6cda5971,0,0,1,1+,125000000,125000000,tx__J080005Zqcb2h00000000001cQrUJzwFJv-~0VgBH4ZZ_ck0JTSkD-MehVNLI6Rrno4000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31w7Chi8SEYHFFhrF-e8V0q9s1K62n~qy3gWvkVgBMt61kQ_StqzgGGTWR3hS-asPzsJLTHgeTCIdVB34B~RRgbF8srohU4,13240898
332a05ea718e14b5f7095582f661239205696465b58eb8c13e4442afe53e657d,0,0,1,1+,125000000,125000000,tx__J080005ZqbRxr00000000001cQF5YE6e5boV2mn2.D4ABxmGq6nTAIA1fBh2I~k~qoS000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30Wxb-KPvX7J.~Krg8c6CFrdLFPmapp7h9hZEr9c5z32ADJ8oixwvnmH0WRVWeNxM~HnB-3~J2XaJf0-MHfprJbJUq.Siau,13240843
33723cf3a1d53424befa282343409064fe7ec364f2083706ebbf169adf5e8c35,0,0,1,1+,125000000,125000000,tx__J080005Zqocpu00000000001cV8--Y7md2i~~zxAgS2gqfX~NUjQ23t6YZ-nDK.vA3k000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30X9T.s27fBYoRZxb_tefQa1TRJcYWu-0xDyfM0JaurTc~9WX0-KNt.Lu7A8~YYomiLchCqV6DzWu8-rI4a39-fx6RYwynx,13242549
33a92b957f8526791133f3b6344fc97b2a9617ff6d0ebd4ee88a04373766131d,0,0,1,1+,125000000,125000000,tx__J080005ZqmKN_00000000001cYBICo~59EBhc_eUd4_9vQHn5_.K3ITeY8F4dRuD4PS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31RkBkF0Dotm4hcG.ImcwNcz41gS_iQNDBsW12Zpq4XAnvFPpeNEi6WtTMra15q~cZZIKrJy5k0.oqyAw5q2Gk8uUVR3sxK,13242328
33cb8e7f1fa577b2104050d29b85964c8e1edf39cf5c3c70a57abb619bd72fb8,0,0,1,1+,125000000,125000000,tx__J080005Zqm6cb00000000001c-LewP~CuZ8gg53iDWnnj8WvVREfo3PNGoHZpqMobZx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30C8fb6j3TSzGj2t9WVB8-L_kcDMcUTUH.6oEk7FUg5PTgNJck4ngDP2ewkoHBDvnI1B-YIsn3LHMfNTqkJoDk8TuhieT2Z,13242235
33e811a9e3c95fbe4604001d48233da75be3df72ccf27003de0a66a7fbc49bce,0,0,1,1+,125000000,125000000,tx__J080005Zqo9eX00000000001c~xhHvf9oZX6100ui2c.GTMAVVbc-E03VxGDG_M4D-W000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33ehJTD2ZqgPvJaZtxiNdwoKLTNY0-xjNxh3edqh.d_ifFWVPLo13WqNctIxFQz_DsRU~L47hoC_2qibNizuKBe~tp-Jw5K,13242542
3444f6579f6d817b24415554d2b93d3a3d4515ece99977a93f4bd2ca9995c6f0,0,0,1,1+,125000000,125000000,tx__J080005ZqjUCG00000000001d4jUmX.KxoJBgmmkSIB.eAT55vRGDovGfSMiQGDmPM0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30zBdDMfWayXCy5DvaRfg_z9NLh1UJaUTFd76dujU74xf1KV4ne2o_7cV4psCKdqr0kIzChm5kcAk9BrM~gh7822SuBVEcK,13242049
344b5d4b30951e738d40e01c502752bc280a1d75301a49675b1988aa651259fe,0,0,1,1+,125000000,125000000,tx__J080005Zqbt6o00000000001d4KuiR2m7Eedge0tk2uiM2xa7okN6BCEnPD8HDkinwW000000cF9RQSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33CKIA.d3FeGZeRpRc89n0fcNdAWpsW.fiT1VPU~F92t6cIIUJ~ZfV5hQaAbx~aRYe1gm.95WSpr-U4T3s0r~t2L9u5K5bp,13240788
34537cce57da094a52a516f2691e3ff0b9b0d1244463d6598c643633ad0d97a2,0,0,1,1+,125000000,125000000,tx__J080005ZqjHQB00000000001d5d-RCwr2kGiGhsQrhW_-bDNSih4p.qqA6gUcYSdCY8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30eeq1i~5Cq~9T7E21_63wDszdwkDt22CtxJH64Qm6fb~vNGi-MAnP_41P9srxs0EX~MdQB~UIIhZ8XRtpSUjt0Z6Y9UKha,13242021
34542248e7adf364984bcbdb7f7ff45f32978ae7f33f550411eae12c9fb5d327,0,0,1,1+,125000000,125000000,tx__J080005ZqntRz00000000001d5gzievK-Uipi-MswV_SoRaozLwRfTk44vIyb9~TSQt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30dbmozjx7qW9XjFG8xPbthk2H9EtNKFnaxGXGdLLCiyUL1H4.FIcH8EPn6t6mGHuELFh02Ic0yI0U1HhZQ_CN6bnqX0-_h,13242438
348c963f6616eb7220244bfe89673b329cd31f246a922ff0214a51bacc1a2d4c,0,0,1,1+,125000000,125000000,tx__J080005Zqccx100000000001d8QnfUpnYV8x94M~zntZcGRj7QhHBz_N8kGhLJNrbkN000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31n0zGv-Nk1Xgv71TreI0zG2Jg2~rLCh..~AFNVXfZu8Np.HaTSZLzHyQcczwfuiFPcxsuzrNivgoBdxA64NF-0ky.GvqPK,13240902
34ae792040e3e81786941d4cb61a38ea9500a909f36ca73b560b513352e40c34,0,0,1,1+,125000000,125000000,tx__J080005Zqm9w700000000001daXX843AY1v6C1TcKyFWYGk0HgERsatZmxKhcTbB33g000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33RDBK9UVFeN66AH22_mB4UDIcQ1BYJFgbGTUMKDzUVz-0U.fei117.X~4VFoynve~PICgfzu94JH0~4VT.wiS1MvMKjUMG,13242243
34cb0d0ff985f1f0273bd9d165ca87a16609b404d3aef5037543b66eafc98207,0,0,1,1+,125000000,125000000,tx__J080005Zqk5Mb00000000001dcJd3_D5-w0Ee.EhqtH7Fnp9K0jjIMk3ukeUsH_9xxt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33.mJ-auFYhNUtgmdk36Wc5yPsucteGpCDfWFQ4tYUIeCXcBgmZ_RqJQ8nZFuRvWPkPzTdNx0s582uIoHWr.sx0Rf~pU-zg,13242084
34d8cc0efb2ae6a303880d35ae9ccc2c3df95d86f2b1df919933725ae797611f,0,0,1,1+,125000000,125000000,tx__J080005ZqnATz00000000001ddAc3MJHXHc3z0STIGRcb3VXopsQJu~hDjdQnLvoph-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31kFxcM0HeUstMrxnTj~RAaHfiIFHyx5hmPZLR_czIY9TFIYf2pVbfirIxod9AUiJK7AhFnu8e0oh_NbXJ36UBfo85YYYd~,13242454
350b40f19e9e61b36d94055b0ff32e46dca474a9b3661c646ae0667a2570fee1,0,0,1,1+,125000000,125000000,tx__J080005Zqk2eb00000000001dgK0-qYvpsdKC0ms3_cLhKQBuaDRqyPBrL1DvzmN_L4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32c8sRzUg1cz8qsaUiae8K9vZwhLs9WeImUEwwJFnP7xs-WdFZAxGIxVnAh4C~Aa80Q7PW7KES-2zExn_UTxJB4R0srQNpM,13242076
3513e475fb12d83df6c9a644b7fe3e05f7ac00a92b1058ffd84343a792d40488,0,0,1,1+,125000000,125000000,tx__J080005ZqjUk400000000001dhfBuwJiU3VUQrq4K_W~1wvJ0aBI45A_U4d3GXbk18x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31hXoSaBnu-1d.Tzj0hfhsKAocQescK_e4wL6dEnN7MCD0mkwLApYpM2D6AwWgpbpXeMeu6LTTdhduRoLXkGdcbf5KDE.3k,13242048
3575e8bb5c7588bf6aa9f8f43f9bf3ee3e704ba5cb6a2db53d8a6dc2d2812808,0,0,1,1+,125000000,125000000,tx__J080005ZqoDM.00000000001dooFLTPTzb.HHwASfXMRZAXNiYobrzUTfpGKNKa1a0x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33vRLPFkSZ0UZSZxjQ.nBQEfIdanRxev-TQY4mu6PnwStKKjW4vk.gvhR1o~sNA775ie4ens1NF6a9CeDBb7mp6h8Ro~gji,13242611
35a0d2e74d4facf52a229f931a2c5fa9b13d2456f9098be033c7e24ae4c67f9c,0,0,1,1+,125000000,125000000,tx__J080005ZqisNo00000000001dr3iXSTfIfkH8G~j6zPwHs4.95sX2pMxc-wziLj6wXN000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32Ep92SH6jd64BYR_M-ApbztXJdGj-Ju4MvEoTF8SDDXBaHxPw6wEr5hw.1w-oIATbGfx1v2xDJIQXNiVtMQZ8cAqom0fKf,13241836
35e0b6b2b783edfca2f5f121e697f3c4e647ade6ea495423b99d0329e683297a,0,0,1,1+,125000000,125000000,tx__J080005ZqkH~p00000000001dv2UJIv3ZwQz.w4yXGwRPeq7IvsHimgALqS3avr3aoF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33wBuSpqwVh.uWn68j7IwCYpcxLfYJEh8kPSId0Upq2q7nR3eWKv53hG~4bwFXr8EDrBxPUmFJjTUgrh0MsAIJ41k8Z-Ifb,13242171
35f13de4cbb6f9dc22b6247aede5aef14c39ba2fc271c111af7d4d6a5663716d,0,0,1,1+,125000000,125000000,tx__J080005ZqnYJ200000000001dw4.XcLU~uNzKzhYZvnL-kNXLz_2tt4hIVTdrCqAtnS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc312dbBqTMc2o15-r0dMURNoL7TwGPotNAPWvxyNB26YYEGxr3hCGiSKvcdrqq-qSREkgq~v.9aTzxGX~cZxaix4RQgezjcC,13242508
3601d60b8827922a8228ca83f0e5831731b54b6418923c332884a00a4ec55172,0,0,1,1+,125000000,125000000,tx__J080005Zqogs300000000001dx7n2WxEBzH2acH3-en35R6TiUgpBANRa8ix2BZ5ko8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30ffn7Q6NVYvWjMZL5VSvt-vz_b8NhAVyEfKgNm_eVWUJJ8T6fST05~fZv~RHBxK8YQcYLHobQHF1FEFbin5r-ccK3eqPhf,13242559
36172bc1babbe65b8f962211c567f41cfa70a95dd7b459467794839fd4a56d00,0,0,1,1+,125000000,125000000,tx__J080005ZqkNY400000000001dytINsHZXCLfCz8hPnwS7fGNHmVoK5C6uXi3E.iCsg0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30Dw4dE_Id2.8kef.E-3JqTINqy1Ww0JFrZptYy8ENSxE8Yy0u~wWxhHRa~_2WJYU0GPnUJiztNbNirNz_gnD0beH7rjE1C,13242185
